"dive number","date","time","sample time (min)","sample depth (m)","sample temperature (C)","sample pressure (bar)","sample heartrate"
"18","2025-06-07","12:25:23","2:15","3.85","13.2",,
"18","2025-06-07","12:25:23","2:30","4.36","13.1",,
"18","2025-06-07","12:25:23","2:45","3.85",,,
"18","2025-06-07","12:25:23","3:00","5.01",,,
"18","2025-06-07","12:25:23","3:15","4.17",,,
"18","2025-06-07","12:25:23","3:30","4.4",,,
"18","2025-06-07","12:25:23","3:45","3.45",,,
"18","2025-06-07","12:25:23","4:00","3.76",,,
"18","2025-06-07","12:25:23","4:15","3.54",,,
"18","2025-06-07","12:25:23","4:30","4.18",,,
"18","2025-06-07","12:25:23","4:45","4.14",,,
"18","2025-06-07","12:25:23","5:00","4.53","13.0",,
"18","2025-06-07","12:25:23","5:15","4.67",,,
"18","2025-06-07","12:25:23","5:30","4.03","13.2",,
"18","2025-06-07","12:25:23","5:45","3.81",,,
"18","2025-06-07","12:25:23","6:00","4.06",,,
"18","2025-06-07","12:25:23","6:15","3.48",,,
"18","2025-06-07","12:25:23","6:30","4.28","13.1",,
"18","2025-06-07","12:25:23","6:45","4","13.0",,
"18","2025-06-07","12:25:23","7:00","4.36",,,
"18","2025-06-07","12:25:23","7:15","4.36",,,
"18","2025-06-07","12:25:23","7:30","4.6",,,
"18","2025-06-07","12:25:23","7:45","5.48",,,
"18","2025-06-07","12:25:23","8:00","4.65","13.1",,
"18","2025-06-07","12:25:23","8:15","4.42",,,
"18","2025-06-07","12:25:23","8:30","4.58",,,
"18","2025-06-07","12:25:23","8:45","4.72",,,
"18","2025-06-07","12:25:23","9:00","4.79","13.0",,
"18","2025-06-07","12:25:23","9:15","4.26",,,
"18","2025-06-07","12:25:23","9:30","3.99","13.1",,
"18","2025-06-07","12:25:23","9:45","3.94",,,
"18","2025-06-07","12:25:23","10:00","4.17",,,
"18","2025-06-07","12:25:23","10:15","3.98",,,
"18","2025-06-07","12:25:23","10:30","3.99",,,
"18","2025-06-07","12:25:23","10:45","4.23","13.0",,
"18","2025-06-07","12:25:23","11:00","4.4",,,
"18","2025-06-07","12:25:23","11:15","5.44",,,
"18","2025-06-07","12:25:23","11:30","4.42",,,
"18","2025-06-07","12:25:23","11:45","4.55",,,
"18","2025-06-07","12:25:23","12:00","4.65","13.1",,
"18","2025-06-07","12:25:23","12:15","4.73","13.0",,
"18","2025-06-07","12:25:23","12:30","5.12",,,
"18","2025-06-07","12:25:23","12:45","5",,,
"18","2025-06-07","12:25:23","13:00","4.63","13.1",,
"18","2025-06-07","12:25:23","13:15","4.83",,,
"18","2025-06-07","12:25:23","13:30","5.36",,,
"18","2025-06-07","12:25:23","13:45","4.75",,,
"18","2025-06-07","12:25:23","14:00","4.93",,,
"18","2025-06-07","12:25:23","14:15","4.65",,,
"18","2025-06-07","12:25:23","14:30","5.03",,,
"18","2025-06-07","12:25:23","14:45","4.28","13.0",,
"18","2025-06-07","12:25:23","15:00","4.64","13.1",,
"18","2025-06-07","12:25:23","15:15","4.21",,,
"18","2025-06-07","12:25:23","15:30","4.27",,,
"18","2025-06-07","12:25:23","15:45","4.53",,,
"18","2025-06-07","12:25:23","16:00","4.55","13.2",,
"18","2025-06-07","12:25:23","16:15","4.75","13.1",,
"18","2025-06-07","12:25:23","16:30","4.69",,,
"18","2025-06-07","12:25:23","16:45","4.4",,,
"18","2025-06-07","12:25:23","17:00","3.58",,,
"18","2025-06-07","12:25:23","17:15","3.51",,,
"18","2025-06-07","12:25:23","17:30","3.76",,,
"18","2025-06-07","12:25:23","17:45","3.72",,,
"18","2025-06-07","12:25:23","18:00","3.72",,,
"18","2025-06-07","12:25:23","18:15","3.4","13.2",,
"18","2025-06-07","12:25:23","18:30","4.44","13.1",,
"18","2025-06-07","12:25:23","18:45","4.32",,,
"18","2025-06-07","12:25:23","19:00","2.76",,,
"18","2025-06-07","12:25:23","19:15","3.79","13.2",,
"18","2025-06-07","12:25:23","19:30","4.07","13.1",,
"18","2025-06-07","12:25:23","19:45","3.93",,,
"18","2025-06-07","12:25:23","20:00","3.89",,,
"18","2025-06-07","12:25:23","20:15","4.12",,,
"18","2025-06-07","12:25:23","20:30","4.07",,,
"18","2025-06-07","12:25:23","20:45","3.84",,,
"18","2025-06-07","12:25:23","21:00","3.63",,,
"18","2025-06-07","12:25:23","21:15","3.44",,,
"18","2025-06-07","12:25:23","21:30","2.92","13.2",,
"18","2025-06-07","12:25:23","21:45","2.65",,,
"18","2025-06-07","12:25:23","22:00","3.24",,,
"18","2025-06-07","12:25:23","22:15","4.46","13.1",,
"18","2025-06-07","12:25:23","22:30","3.43",,,
"18","2025-06-07","12:25:23","22:45","3.66",,,
"18","2025-06-07","12:25:23","23:00","3.75",,,
"18","2025-06-07","12:25:23","23:15","4.3","13.0",,
"18","2025-06-07","12:25:23","23:30","3.9",,,
"18","2025-06-07","12:25:23","23:45","3.99","13.1",,
"18","2025-06-07","12:25:23","24:00","3.54",,,
"18","2025-06-07","12:25:23","24:15","3.54",,,
"18","2025-06-07","12:25:23","24:30","3.63",,,
"18","2025-06-07","12:25:23","24:45","2.96","13.2",,
"18","2025-06-07","12:25:23","25:00","3.36",,,
"18","2025-06-07","12:25:23","25:15","3.91",,,
"18","2025-06-07","12:25:23","25:30","3.48","13.1",,
"18","2025-06-07","12:25:23","25:45","2.93","13.2",,
"18","2025-06-07","12:25:23","26:00","2.54",,,
"18","2025-06-07","12:25:23","26:15","3.33","13.3",,
"18","2025-06-07","12:25:23","26:30","3.01","13.2",,
"18","2025-06-07","12:25:23","26:45","3.94",,,
"18","2025-06-07","12:25:23","27:00","3.96","13.1",,
"18","2025-06-07","12:25:23","27:15","3.89","13.0",,
"18","2025-06-07","12:25:23","27:30","3.56","13.1",,
"18","2025-06-07","12:25:23","27:45","4.06",,,
"18","2025-06-07","12:25:23","28:00","4.61","13.0",,
"18","2025-06-07","12:25:23","28:15","4.46",,,
"18","2025-06-07","12:25:23","28:30","4.83",,,
"18","2025-06-07","12:25:23","28:45","4.83","12.9",,
"18","2025-06-07","12:25:23","29:00","4.34","13.0",,
"18","2025-06-07","12:25:23","29:15","4.69","12.9",,
"18","2025-06-07","12:25:23","29:30","3.75","13.0",,
"18","2025-06-07","12:25:23","29:45","4.8","12.8",,
"18","2025-06-07","12:25:23","30:00","4.25","12.9",,
"18","2025-06-07","12:25:23","30:15","4.1","13.0",,
"18","2025-06-07","12:25:23","30:30","4.64",,,
"18","2025-06-07","12:25:23","30:45","5.42","12.7",,
"18","2025-06-07","12:25:23","31:00","5.3","12.6",,
"18","2025-06-07","12:25:23","31:15","4.9","12.9",,
"18","2025-06-07","12:25:23","31:30","4.99",,,
"18","2025-06-07","12:25:23","31:45","5.33","12.7",,
"18","2025-06-07","12:25:23","32:00","5.44","12.6",,
"18","2025-06-07","12:25:23","32:15","6.46","12.5",,
"18","2025-06-07","12:25:23","32:30","5.75",,,
"18","2025-06-07","12:25:23","32:45","4.65","12.6",,
"18","2025-06-07","12:25:23","33:00","5.44",,,
"18","2025-06-07","12:25:23","33:15","5.32",,,
"18","2025-06-07","12:25:23","33:30","5.16",,,
"18","2025-06-07","12:25:23","33:45","5.01",,,
"18","2025-06-07","12:25:23","34:00","5.26",,,
"18","2025-06-07","12:25:23","34:15","5.83","12.4",,
"18","2025-06-07","12:25:23","34:30","6.05",,,
"18","2025-06-07","12:25:23","34:45","5.73",,,
"18","2025-06-07","12:25:23","35:00","6.12",,,
"18","2025-06-07","12:25:23","35:15","6.96","12.3",,
"18","2025-06-07","12:25:23","35:30","7.15",,,
"18","2025-06-07","12:25:23","35:45","6.82",,,
"18","2025-06-07","12:25:23","36:00","6.85",,,
"18","2025-06-07","12:25:23","36:15","6.67",,,
"18","2025-06-07","12:25:23","36:30","6.92",,,
"18","2025-06-07","12:25:23","36:45","7.11",,,
"18","2025-06-07","12:25:23","37:00","6.58",,,
"18","2025-06-07","12:25:23","37:15","6.79",,,
"18","2025-06-07","12:25:23","37:30","5.33",,,
"18","2025-06-07","12:25:23","37:45","5.84","12.4",,
"18","2025-06-07","12:25:23","38:00","5.82",,,
"18","2025-06-07","12:25:23","38:15","6.17","12.5",,
"18","2025-06-07","12:25:23","38:30","5.85",,,
"18","2025-06-07","12:25:23","38:45","5.44",,,
"18","2025-06-07","12:25:23","39:00","4.47","12.6",,
"18","2025-06-07","12:25:23","39:15","5.37","12.8",,
"18","2025-06-07","12:25:23","39:30","4.5","12.6",,
"18","2025-06-07","12:25:23","39:45","4.55","12.7",,
"18","2025-06-07","12:25:23","40:00","3.58","12.9",,
"18","2025-06-07","12:25:23","40:15","0.95","13.2",,
"18","2025-06-07","12:25:23","40:30","0.88",,,
"18","2025-06-07","12:25:23","40:45","0",,,
"18","2025-06-07","12:25:23","41:00","0",,,
"18","2025-06-07","12:25:23","41:15","0",,,
"18","2025-06-07","12:25:23","41:30","0",,,
"18","2025-06-07","12:25:23","41:45","0","13.3",,
"18","2025-06-07","12:25:23","42:00","0",,,
"18","2025-06-07","12:25:23","42:15","0.18","13.5",,
"18","2025-06-07","12:25:23","42:30","0",,,
"18","2025-06-07","12:25:23","42:45","0",,,
"18","2025-06-07","12:25:23","43:00","0",,,
"18","2025-06-07","12:25:23","43:15","0",,,
"18","2025-06-07","12:25:23","43:30","0",,,
"18","2025-06-07","12:25:23","43:45","0",,,
"18","2025-06-07","12:25:23","44:00","0",,,
"18","2025-06-07","12:25:23","44:15","0",,,
"18","2025-06-07","12:25:23","44:30","0",,,
"18","2025-06-07","12:25:23","44:45","0",,,
"18","2025-06-07","12:25:23","45:00","0","13.6",,
"18","2025-06-07","12:25:23","45:15","0",,,
"18","2025-06-07","12:25:23","45:30","0",,,
"18","2025-06-07","12:25:23","45:45","0",,,
"18","2025-06-07","12:25:23","46:00","0",,,
"18","2025-06-07","12:25:23","46:15","0",,,
"18","2025-06-07","12:25:23","46:30","0",,,
"18","2025-06-07","12:25:23","46:45","0",,,
"18","2025-06-07","12:25:23","47:00","0",,,
"18","2025-06-07","12:25:23","47:15","0",,,
"18","2025-06-07","12:25:23","47:30","0",,,
"18","2025-06-07","12:25:23","47:45","0",,,
"18","2025-06-07","12:25:23","48:00","0",,,
"18","2025-06-07","12:25:23","48:15","0.17",,,
"18","2025-06-07","12:25:23","48:30","0",,,
"18","2025-06-07","12:25:23","48:45","0",,,
"18","2025-06-07","12:25:23","49:00","0",,,
"18","2025-06-07","12:25:23","49:15","0",,,
"18","2025-06-07","12:25:23","49:30","0",,,
"18","2025-06-07","12:25:23","49:45","0.45",,,
"18","2025-06-07","12:25:23","50:00","0",,,
"18","2025-06-07","12:25:23","50:15","0",,,
"19","2025-06-07","21:24:21","0:00","0",,,
"19","2025-06-07","21:24:21","0:15","0.1","14.6",,
"19","2025-06-07","21:24:21","0:30","0.97","14.5",,
"19","2025-06-07","21:24:21","0:45","0.94",,,
"19","2025-06-07","21:24:21","1:00","0.96",,,
"19","2025-06-07","21:24:21","1:15","0.96",,,
"19","2025-06-07","21:24:21","1:30","0.61",,,
"19","2025-06-07","21:24:21","1:45","0.61",,,
"19","2025-06-07","21:24:21","2:00","0.97",,,
"19","2025-06-07","21:24:21","2:15","0.54",,,
"19","2025-06-07","21:24:21","2:30","1.14",,,
"19","2025-06-07","21:24:21","2:45","0.96",,,
"19","2025-06-07","21:24:21","3:00","1.17",,,
"19","2025-06-07","21:24:21","3:15","0.94",,,
"19","2025-06-07","21:24:21","3:30","1.48",,,
"19","2025-06-07","21:24:21","3:45","0.93",,,
"19","2025-06-07","21:24:21","4:00","1.34",,,
"19","2025-06-07","21:24:21","4:15","1",,,
"19","2025-06-07","21:24:21","4:30","0.95",,,
"19","2025-06-07","21:24:21","4:45","0.94",,,
"19","2025-06-07","21:24:21","5:00","1.13",,,
"19","2025-06-07","21:24:21","5:15","0.88",,,
"19","2025-06-07","21:24:21","5:30","0.92",,,
"19","2025-06-07","21:24:21","5:45","1.12",,,
"19","2025-06-07","21:24:21","6:00","1.79",,,
"19","2025-06-07","21:24:21","6:15","2.03",,,
"19","2025-06-07","21:24:21","6:30","1.85",,,
"19","2025-06-07","21:24:21","6:45","2.03",,,
"19","2025-06-07","21:24:21","7:00","2.1",,,
"19","2025-06-07","21:24:21","7:15","2.47",,,
"19","2025-06-07","21:24:21","7:30","2.75",,,
"19","2025-06-07","21:24:21","7:45","2.83",,,
"19","2025-06-07","21:24:21","8:00","2.37",,,
"19","2025-06-07","21:24:21","8:15","3.06",,,
"19","2025-06-07","21:24:21","8:30","3.4",,,
"19","2025-06-07","21:24:21","8:45","3.55",,,
"19","2025-06-07","21:24:21","9:00","3.48",,,
"19","2025-06-07","21:24:21","9:15","3.48",,,
"19","2025-06-07","21:24:21","9:30","3.34",,,
"19","2025-06-07","21:24:21","9:45","3.75",,,
"19","2025-06-07","21:24:21","10:00","3.67",,,
"19","2025-06-07","21:24:21","10:15","3.75",,,
"19","2025-06-07","21:24:21","10:30","3.83",,,
"19","2025-06-07","21:24:21","10:45","3.29",,,
"19","2025-06-07","21:24:21","11:00","4.13",,,
"19","2025-06-07","21:24:21","11:15","4.55",,,
"19","2025-06-07","21:24:21","11:30","4.81",,,
"19","2025-06-07","21:24:21","11:45","5.26",,,
"19","2025-06-07","21:24:21","12:00","5.86",,,
"19","2025-06-07","21:24:21","12:15","6.56","14.4",,
"19","2025-06-07","21:24:21","12:30","7",,,
"19","2025-06-07","21:24:21","12:45","7.77","14.3",,
"19","2025-06-07","21:24:21","13:00","8.48","14.2",,
"19","2025-06-07","21:24:21","13:15","8.52",,,
"19","2025-06-07","21:24:21","13:30","8.96",,,
"19","2025-06-07","21:24:21","13:45","8.27",,,
"19","2025-06-07","21:24:21","14:00","7.24","14.3",,
"19","2025-06-07","21:24:21","14:15","6.61","14.4",,
"19","2025-06-07","21:24:21","14:30","6.13",,,
"19","2025-06-07","21:24:21","14:45","6.13",,,
"19","2025-06-07","21:24:21","15:00","6.04",,,
"19","2025-06-07","21:24:21","15:15","5.93",,,
"19","2025-06-07","21:24:21","15:30","6.55",,,
"19","2025-06-07","21:24:21","15:45","5.85","14.5",,
"19","2025-06-07","21:24:21","16:00","6.62","14.4",,
"19","2025-06-07","21:24:21","16:15","6.04",,,
"19","2025-06-07","21:24:21","16:30","5.95",,,
"19","2025-06-07","21:24:21","16:45","5.75",,,
"19","2025-06-07","21:24:21","17:00","6.09","14.5",,
"19","2025-06-07","21:24:21","17:15","6.86","14.4",,
"19","2025-06-07","21:24:21","17:30","6.46",,,
"19","2025-06-07","21:24:21","17:45","6.1",,,
"19","2025-06-07","21:24:21","18:00","6.59",,,
"19","2025-06-07","21:24:21","18:15","6.58",,,
"19","2025-06-07","21:24:21","18:30","6.01",,,
"19","2025-06-07","21:24:21","18:45","6.73",,,
"19","2025-06-07","21:24:21","19:00","5.9",,,
"19","2025-06-07","21:24:21","19:15","6.14",,,
"19","2025-06-07","21:24:21","19:30","5.83",,,
"19","2025-06-07","21:24:21","19:45","7",,,
"19","2025-06-07","21:24:21","20:00","6.34",,,
"19","2025-06-07","21:24:21","20:15","6.23",,,
"19","2025-06-07","21:24:21","20:30","6.08",,,
"19","2025-06-07","21:24:21","20:45","6.2",,,
"19","2025-06-07","21:24:21","21:00","6.21",,,
"19","2025-06-07","21:24:21","21:15","6.24",,,
"19","2025-06-07","21:24:21","21:30","6.69",,,
"19","2025-06-07","21:24:21","21:45","6.79",,,
"19","2025-06-07","21:24:21","22:00","6.53",,,
"19","2025-06-07","21:24:21","22:15","6.62",,,
"19","2025-06-07","21:24:21","22:30","6.35",,,
"19","2025-06-07","21:24:21","22:45","6.73",,,
"19","2025-06-07","21:24:21","23:00","7.01",,,
"19","2025-06-07","21:24:21","23:15","6.28",,,
"19","2025-06-07","21:24:21","23:30","6.72",,,
"19","2025-06-07","21:24:21","23:45","6.77",,,
"19","2025-06-07","21:24:21","24:00","7.52",,,
"19","2025-06-07","21:24:21","24:15","6.95",,,
"19","2025-06-07","21:24:21","24:30","7.08",,,
"19","2025-06-07","21:24:21","24:45","7.28",,,
"19","2025-06-07","21:24:21","25:00","6.83",,,
"19","2025-06-07","21:24:21","25:15","7.08",,,
"19","2025-06-07","21:24:21","25:30","6.68",,,
"19","2025-06-07","21:24:21","25:45","7.07",,,
"19","2025-06-07","21:24:21","26:00","7.26",,,
"19","2025-06-07","21:24:21","26:15","6.93",,,
"19","2025-06-07","21:24:21","26:30","7.66","14.3",,
"19","2025-06-07","21:24:21","26:45","7.17","14.4",,
"19","2025-06-07","21:24:21","27:00","7.15","14.3",,
"19","2025-06-07","21:24:21","27:15","7.18","14.4",,
"19","2025-06-07","21:24:21","27:30","6.77",,,
"19","2025-06-07","21:24:21","27:45","6.93",,,
"19","2025-06-07","21:24:21","28:00","7.29","14.3",,
"19","2025-06-07","21:24:21","28:15","7.3","14.4",,
"19","2025-06-07","21:24:21","28:30","7",,,
"19","2025-06-07","21:24:21","28:45","6.85",,,
"19","2025-06-07","21:24:21","29:00","7.73","14.3",,
"19","2025-06-07","21:24:21","29:15","7.5",,,
"19","2025-06-07","21:24:21","29:30","7.44","14.4",,
"19","2025-06-07","21:24:21","29:45","6.87",,,
"19","2025-06-07","21:24:21","30:00","6.93",,,
"19","2025-06-07","21:24:21","30:15","6.92",,,
"19","2025-06-07","21:24:21","30:30","7.18",,,
"19","2025-06-07","21:24:21","30:45","6.43",,,
"19","2025-06-07","21:24:21","31:00","6.83",,,
"19","2025-06-07","21:24:21","31:15","7.02",,,
"19","2025-06-07","21:24:21","31:30","6.95",,,
"19","2025-06-07","21:24:21","31:45","6.76",,,
"19","2025-06-07","21:24:21","32:00","6.9",,,
"19","2025-06-07","21:24:21","32:15","7.04",,,
"19","2025-06-07","21:24:21","32:30","6.81",,,
"19","2025-06-07","21:24:21","32:45","6.38",,,
"19","2025-06-07","21:24:21","33:00","6.8",,,
"19","2025-06-07","21:24:21","33:15","6.71","14.5",,
"19","2025-06-07","21:24:21","33:30","6.62","14.4",,
"19","2025-06-07","21:24:21","33:45","6.69",,,
"19","2025-06-07","21:24:21","34:00","6.36",,,
"19","2025-06-07","21:24:21","34:15","6.39",,,
"19","2025-06-07","21:24:21","34:30","6.31",,,
"19","2025-06-07","21:24:21","34:45","6.07",,,
"19","2025-06-07","21:24:21","35:00","6.55",,,
"19","2025-06-07","21:24:21","35:15","6.11",,,
"19","2025-06-07","21:24:21","35:30","6.2",,,
"19","2025-06-07","21:24:21","35:45","6.72",,,
"19","2025-06-07","21:24:21","36:00","6.99",,,
"19","2025-06-07","21:24:21","36:15","8.15","14.3",,
"19","2025-06-07","21:24:21","36:30","8.66","14.2",,
"19","2025-06-07","21:24:21","36:45","9.02",,,
"19","2025-06-07","21:24:21","37:00","8.91",,,
"19","2025-06-07","21:24:21","37:15","7.86",,,
"19","2025-06-07","21:24:21","37:30","7.33",,,
"19","2025-06-07","21:24:21","37:45","7.16","14.3",,
"19","2025-06-07","21:24:21","38:00","6.61",,,
"19","2025-06-07","21:24:21","38:15","6.27","14.4",,
"19","2025-06-07","21:24:21","38:30","6.13",,,
"19","2025-06-07","21:24:21","38:45","5.74",,,
"19","2025-06-07","21:24:21","39:00","5.21",,,
"19","2025-06-07","21:24:21","39:15","4.8",,,
"19","2025-06-07","21:24:21","39:30","5.05","14.5",,
"19","2025-06-07","21:24:21","39:45","5.1",,,
"19","2025-06-07","21:24:21","40:00","4.87","14.4",,
"19","2025-06-07","21:24:21","40:15","4.61","14.5",,
"19","2025-06-07","21:24:21","40:30","4.05",,,
"19","2025-06-07","21:24:21","40:45","3.56",,,
"19","2025-06-07","21:24:21","41:00","3.89","14.4",,
"19","2025-06-07","21:24:21","41:15","3.65",,,
"19","2025-06-07","21:24:21","41:30","3.7",,,
"19","2025-06-07","21:24:21","41:45","3.5",,,
"19","2025-06-07","21:24:21","42:00","3.19","14.5",,
"19","2025-06-07","21:24:21","42:15","3.46","14.4",,
"19","2025-06-07","21:24:21","42:30","3.49",,,
"19","2025-06-07","21:24:21","42:45","3.42",,,
"19","2025-06-07","21:24:21","43:00","3.56",,,
"19","2025-06-07","21:24:21","43:15","3.35",,,
"19","2025-06-07","21:24:21","43:30","3.51",,,
"19","2025-06-07","21:24:21","43:45","2.67",,,
"19","2025-06-07","21:24:21","44:00","3.01",,,
"19","2025-06-07","21:24:21","44:15","2.94",,,
"19","2025-06-07","21:24:21","44:30","2.52","14.5",,
"19","2025-06-07","21:24:21","44:45","3.26","14.4",,
"19","2025-06-07","21:24:21","45:00","3.05",,,
"19","2025-06-07","21:24:21","45:15","2.64",,,
"19","2025-06-07","21:24:21","45:30","2.23",,,
"19","2025-06-07","21:24:21","45:45","1.62","14.5",,
"19","2025-06-07","21:24:21","46:00","1.87",,,
"19","2025-06-07","21:24:21","46:15","1.84","14.4",,
"19","2025-06-07","21:24:21","46:30","1.51",,,
"19","2025-06-07","21:24:21","46:45","1.74",,,
"19","2025-06-07","21:24:21","47:00","1.71",,,
"19","2025-06-07","21:24:21","47:15","1.53",,,
"19","2025-06-07","21:24:21","47:30","1.78",,,
"19","2025-06-07","21:24:21","47:45","1.57",,,
"19","2025-06-07","21:24:21","48:00","0.83",,,
"19","2025-06-07","21:24:21","48:15","0.8",,,
"19","2025-06-07","21:24:21","48:30","0.78",,,
"19","2025-06-07","21:24:21","48:45","0.93",,,
"19","2025-06-07","21:24:21","49:00","0.88",,,
"19","2025-06-07","21:24:21","49:15","0.52","14.5",,
"19","2025-06-07","21:24:21","49:30","0.44",,,
"19","2025-06-07","21:24:21","49:45","0.18",,,
"19","2025-06-07","21:24:21","50:00","1.9","14.4",,
"19","2025-06-07","21:24:21","50:15","1.28",,,
"19","2025-06-07","21:24:21","50:30","1.76",,,
"19","2025-06-07","21:24:21","50:45","0.99",,,
"19","2025-06-07","21:24:21","51:00","1.29",,,
"19","2025-06-07","21:24:21","51:15","1.65",,,
"19","2025-06-07","21:24:21","51:30","1.59",,,
"19","2025-06-07","21:24:21","51:45","1.82",,,
"19","2025-06-07","21:24:21","52:00","1.54",,,
"19","2025-06-07","21:24:21","52:15","1.18",,,
"19","2025-06-07","21:24:21","52:30","1.5",,,
"19","2025-06-07","21:24:21","52:45","1.35",,,
"19","2025-06-07","21:24:21","53:00","1.48",,,
"19","2025-06-07","21:24:21","53:15","0.98",,,
"19","2025-06-07","21:24:21","53:30","0.96",,,
"19","2025-06-07","21:24:21","53:45","1.41",,,
"19","2025-06-07","21:24:21","54:00","1.35",,,
"19","2025-06-07","21:24:21","54:15","1","14.5",,
"19","2025-06-07","21:24:21","54:30","0.94",,,
"19","2025-06-07","21:24:21","54:45","0.98",,,
"19","2025-06-07","21:24:21","55:00","0.82",,,
"19","2025-06-07","21:24:21","55:15","1",,,
"19","2025-06-07","21:24:21","55:30","0.6","14.6",,
"19","2025-06-07","21:24:21","55:45","0","14.5",,
"19","2025-06-07","21:24:21","56:00","0",,,
"19","2025-06-07","21:24:21","56:15","0",,,
"19","2025-06-07","21:24:21","56:30","0",,,
"19","2025-06-07","21:24:21","56:45","0",,,
"19","2025-06-07","21:24:21","57:00","0",,,
"19","2025-06-07","21:24:21","57:15","0",,,
"19","2025-06-07","21:24:21","57:30","0","14.7",,
"19","2025-06-07","21:24:21","57:45","0.1","14.6",,
"19","2025-06-07","21:24:21","58:00","0",,,
"19","2025-06-07","21:24:21","58:15","0",,,
"19","2025-06-07","21:24:21","58:30","0.11",,,
"19","2025-06-07","21:24:21","58:45","0",,,
"19","2025-06-07","21:24:21","59:00","0",,,
"19","2025-06-07","21:24:21","59:15","0",,,
"19","2025-06-07","21:24:21","59:30","0",,,
"19","2025-06-07","21:24:21","59:45","0",,,
"19","2025-06-07","21:24:21","60:00","0",,,
